province,month,day,PM2.5,PM10,SO2,NO2,CO,O3,SO2-AQI,NO2-AQI,PM10-AQI,CO-AQI,PM2.5-AQI,O3-AQI,AQI,data,type
河北省,1,4,35.99393289874738,58.541804613418726,15.197088146588497,34.68353649405267,0.9123032085548956,29.35833032404545,15.197088146588497,43.354420617565836,54.27090230670936,22.807580213872388,51.242416123434225,14.679165162022725,54.27090230670936,58.541804613418726,PM10
河北省,1,5,62.69033664068499,92.28294102873504,23.08450860201545,42.32237153833023,1.43227041683361,30.378828874628233,23.08450860201545,52.90296442291279,71.14147051436751,35.80676042084025,84.61292080085624,15.189414437314117,84.61292080085624,62.69033664068499,PM2.5
河北省,1,6,71.66243446489374,99.50299846573076,22.307052159900987,48.99468298227842,1.4544093518421521,30.42346949074521,22.307052159900987,61.243353727848024,74.75149923286537,36.360233796053805,95.82804308111717,15.211734745372604,95.82804308111717,71.66243446489374,PM2.5
河北省,1,7,78.13197643840584,107.89506767059385,24.69683969435977,47.97151888881248,1.6400133637117078,31.737357909484903,24.69683969435977,59.9643986110156,78.94753383529692,41.0003340927927,103.9149705480073,15.868678954742451,103.9149705480073,78.13197643840584,PM2.5
河北省,1,8,28.908561965175558,64.35405450860269,11.046844164763064,15.691511038541137,0.6576484607931405,51.9199880607529,11.046844164763064,19.61438879817642,57.17702725430134,16.441211519828514,41.29794566453651,25.95999403037645,57.17702725430134,64.35405450860269,PM10
河北省,1,9,18.744956045412334,45.64714111365168,10.35439148971647,16.822950703430152,0.6212754185367068,49.48747577782603,10.35439148971647,21.02868837928769,45.64714111365168,15.53188546341767,26.778508636303336,24.743737888913014,45.64714111365168,45.64714111365168,PM10
河北省,1,10,18.246134223573417,34.72585741925462,9.475090929295582,17.50710954801249,0.550686890178838,50.4022019145819,9.475090929295582,21.883886935015614,34.72585741925462,13.76717225447095,26.06590603367631,25.20110095729095,34.72585741925462,34.72585741925462,PM10
河北省,1,11,22.80105450088899,38.23340126780681,12.082437784473326,23.360285249887717,0.6380901719261577,44.47494459756104,12.082437784473326,29.200356562359644,38.23340126780681,15.952254298153942,32.57293500126999,22.23747229878052,38.23340126780681,38.23340126780681,PM10
河北省,1,12,53.351304380863056,86.69613926954175,27.0537786410752,47.141491385777954,1.3383399696262295,27.697378811264265,27.0537786410752,58.92686423222244,68.34806963477087,33.45849924065574,72.93913047607882,13.848689405632133,72.93913047607882,53.351304380863056,PM2.5
河北省,1,13,91.73594345292167,134.69627309218538,30.220576020446632,56.00689296371092,1.6423802234558067,26.93336434017374,30.220576020446632,70.00861620463866,92.34813654609269,41.05950558639517,120.91992931615209,13.46668217008687,120.91992931615209,91.73594345292167,PM2.5
